Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
3b86fb659fcd3a3627d48538dd930d77f656dfedda41dd640e1725d383f769f2,2023-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
dde6821ccd46058934fc5b7c10c1cad8be738fc733cbe4f40583b021db701a70,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.19484,51.499539,On or near Adam And Eve Mews,E01002816,Kensington and Chelsea 011C,Investigation complete; no suspect identified
b5c385f967928fafd75f2a1fc0dadd499732c467c7bdf0609c171c32b9b7f584,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.206081,51.51525,On or near Kensington Park Mews,E01002833,Kensington and Chelsea 007A,Investigation complete; no suspect identified
9b842e830b3c2d998f5d7b7685ff3b1f04311821e067c6ad3f3899b234e70158,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.21221,51.52216,On or near Telford Road,E01002853,Kensington and Chelsea 001B,Investigation complete; no suspect identified
81bba8b578f633da5ae94891f54ed50e164fb5b354501893b5cd7f12f7a0933f,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.100793,51.615738,On or near Wauthier Close,E01001500,Enfield 035D,Investigation complete; no suspect identified
b2a739b3bc302d73d287623fcf228773e6355138eb66a1e38701af806abb6c53,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.078088,51.552412,On or near Cressington Close,E01001835,Hackney 014F,Investigation complete; no suspect identified
021195241e8b26db702b53f549bdabcd6bcd20c075cc3d7a4199eacff6c2cf8e,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.093415,51.570153,On or near Scrimgoeur Place,E01033701,Hackney 002F,Investigation complete; no suspect identified
d75f48532f03b809df6a44e7279ef6e76988081f208878284938694ce63abcdf,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.083554,51.539408,On or near Downham Road,E01001753,Hackney 025B,Investigation complete; no suspect identified
91e3598b9ae63a8dd731d0afc5ceb831ffac6322bbf01793a30b51e5800cdcf4,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.055575,51.541178,On or near ,E01033704,Hackney 023F,Investigation complete; no suspect identified
0b2343f0bd99200dd0104eab450397cf60edfb91c86932ba8dbff466759f9915,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.045272,51.554451,On or near Rushmore Road,E01001796,Hackney 011E,Investigation complete; no suspect identified
400f5a52e8e5ba74fe4bb3d9679de7ce4424417cca48eca5a4f7ce09a8579966,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.059812,51.563921,On or near De Vere Gardens,E01003784,Redbridge 029B,Suspect charged
44fd4a1f3511b9d94d7aca2bd38e6ac1848c5d5232ce979e4c9cef554cdcfed4,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.037428,51.530912,On or near Lanfranc Road,E01004230,Tower Hamlets 003B,Investigation complete; no suspect identified
b403b335415cc222d1b53365327cc22b0639954e0822996b7d31b53ad364831f,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.09785,51.674357,On or near Rossendale Close,E01001412,Enfield 004C,Investigation complete; no suspect identified
92f537d1fc7e045deade860ec06e1c339da0961c0b6a59986b608655f2e562d8,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.010542,51.594954,On or near Sturge Avenue,E01004342,Waltham Forest 011A,Investigation complete; no suspect identified
c5e9addb3be5b0dfb8c6fd880449cf82ec4f14bc06140571709943fb64c5927f,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.036502,51.591596,On or near Stirling Road,E01004404,Waltham Forest 014D,Investigation complete; no suspect identified
5c373df4f65f9f49f97e1a40a1ac8b8187aaf157580a2ca4b423b04104242d5c,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.021582,51.582443,On or near ,E01004443,Waltham Forest 016E,Investigation complete; no suspect identified
224d550a6530a490fc0c16393a0cdfae634648c51aa89fd08211db05cf412a45,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.024691,51.607612,On or near Iris Way,E01004455,Waltham Forest 006D,Investigation complete; no suspect identified
224d550a6530a490fc0c16393a0cdfae634648c51aa89fd08211db05cf412a45,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.024691,51.607612,On or near Iris Way,E01004455,Waltham Forest 006D,Investigation complete; no suspect identified
b8fafc321d303cc6c35148a93a0ef8e423dd5cdbb42e47537f517b0255e32554,2023-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
f92b88492fdc0c544f630d6213b940241bf238e668d86ff819951c8225c282b3,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.00734,51.560073,On or near ,E01004341,Waltham Forest 027F,Investigation complete; no suspect identified
21a44e3978a2c507e715c3c5bcd61c44dfce3d0b6e17e5d70ee162c79ca87e9c,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.019661,51.554556,On or near Winchelsea Road,E01004331,Waltham Forest 028E,Investigation complete; no suspect identified
172023d65284f60f2c817867bef2a57f6cbd5cbb9a084f21ec00a98cd4bf8751,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.011905,51.58853,On or near The Drive,E01004410,Waltham Forest 013B,Investigation complete; no suspect identified
185f8ed3b334d1b372a880d5f9c51f8732eee14f0697db543eb55a3d5842254d,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.012781,51.568954,On or near Aylmer Road,E01004438,Waltham Forest 024C,Investigation complete; no suspect identified
185f8ed3b334d1b372a880d5f9c51f8732eee14f0697db543eb55a3d5842254d,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.012781,51.568954,On or near Aylmer Road,E01004438,Waltham Forest 024C,Investigation complete; no suspect identified
185f8ed3b334d1b372a880d5f9c51f8732eee14f0697db543eb55a3d5842254d,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.012781,51.568954,On or near Aylmer Road,E01004438,Waltham Forest 024C,Investigation complete; no suspect identified
7155c124d9433d96c9125721a3d699493e0b7e6f3aec7ff83e59d5657519861b,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.201351,51.52337,On or near Western Mews,E01004755,Westminster 010B,Investigation complete; no suspect identified
a19f139a6fb6c39d82aa2dd975cbedc0a5727471199742a2f337969b3d141366,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.202344,51.52048,On or near Tavistock Crescent,E01032513,Westminster 010G,Investigation complete; no suspect identified
b237c7cbc0b432f5ae2767f0f38317381c1d97f6755e0ce9e1beba104c27e3d0,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.027081,51.579793,On or near Gosport Road,E01004444,Waltham Forest 017D,Investigation complete; no suspect identified
811245e90a635bd6c7c5e932d8a0a005b11eb3f96efd55ed257344698efa925e,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.008653,51.619321,On or near Friday Hill,E01004390,Waltham Forest 003E,Investigation complete; no suspect identified
a71d7d192baa7f1e45989af02cc12b4a615bf30791445636278795a80ddac03e,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.196251,51.616644,On or near Broxhill Road,E01002304,Havering 003C,Investigation complete; no suspect identified
1829ca8594f4e3ab1740e06914c8cfa4afbe29da85221c3c23bb6af14942b5cd,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.082548,51.333855,On or near Rectory Park,E01001102,Croydon 035C,Investigation complete; no suspect identified
f876b9ae05386d982a20568e417b4c821ed8d7dd1d0e9b518ddc143172900a3c,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.120373,51.364792,On or near ,E01001167,Croydon 028A,Investigation complete; no suspect identified
33d655331233ef85804a250d7121337ba3462a28874fe9f35faffe4dd9804265,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.098283,51.324454,On or near Waterbourne Way,E01001068,Croydon 042A,Investigation complete; no suspect identified
7be08385105ff95dbdf91c0c1a98c448c84d8bd72bdeb5de29ec3cf82334f5cf,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.123858,51.566066,On or near Blenhiem Court,E01002807,Islington 001E,Investigation complete; no suspect identified
e71c23ecce0b01df6956b675a7c960d0ee470bd1972e1a99cb8c51b3cc6ae6e4,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.100516,51.557669,On or near Century Mews,E01002749,Islington 006D,Suspect charged
e71c23ecce0b01df6956b675a7c960d0ee470bd1972e1a99cb8c51b3cc6ae6e4,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.100516,51.557669,On or near Century Mews,E01002749,Islington 006D,Suspect charged
058550fe65670a7af537c4dc99b7c8b763e21043b1a02342172a641693cad223,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.393483,51.498516,On or near Old Manor Road,E01001370,Ealing 037D,Investigation complete; no suspect identified
335ed9cf3118efa5d8cbeb27ce59c7e52487c5fd4506b4b06a9e2dd28ce0e134,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.380667,51.538976,On or near Huxley Close,E01001324,Ealing 008B,Investigation complete; no suspect identified
6be0e0a97f97e43bf3d8bbda5ddb088ad450f7b0114dc8ac9b22477eedc54088,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.332336,51.532939,On or near Ribchester Avenue,E01001348,Ealing 007D,Investigation complete; no suspect identified
a0c576d36cc2c0fa81d30f629d939c4b8656442aa63396571b1f71550569be7a,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.357502,51.525948,On or near Ellesmere Road,E01001292,Ealing 014D,Investigation complete; no suspect identified
55bbeb77c99613b3ca1f5706983036fbb07b38cb17383a8500ee04bef0de8039,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.277995,51.502363,On or near Enfield Road,E01001358,Ealing 033E,Investigation complete; no suspect identified
3f4905a8523ed187236e1b4d7e55281bed1537b28c82a0be906f680d152e7fad,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.371914,51.503407,On or near Grand Union Way,E01001333,Ealing 038A,Investigation complete; no suspect identified
c5c4e8f0ec08f296216dd4127b76496a161a7a88978ad137c31ed7788cc4a3b7,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.125196,51.541772,On or near ,E01002708,Islington 015A,Investigation complete; no suspect identified
35da7cf73b04ffc4105761a667ec35d45ff654a1b76884937b05a3915001e827,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.133971,51.517803,On or near Percy Mews,E01000850,Camden 026A,Investigation complete; no suspect identified
9b36e6243f5fa9d33f1169c2b5ae308cfea648d5f9c6627eeb9e01bdc179dd20,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.183584,51.540209,On or near Rowley Way,E01000935,Camden 020E,Investigation complete; no suspect identified
2e6343bc5112d4e6963eff4366577b11a97648f6918aa46b9f44c3223abdc1bb,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.359056,51.563314,On or near Corbin's Lane,E01002218,Harrow 030A,Investigation complete; no suspect identified
bb9fd2e4fdc822deddd4fa91c7fff08df9b844de0e84f7d988bc784222d52a80,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.282801,51.538178,On or near ,E01001276,Ealing 011A,Investigation complete; no suspect identified
bb9fd2e4fdc822deddd4fa91c7fff08df9b844de0e84f7d988bc784222d52a80,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.282801,51.538178,On or near ,E01001276,Ealing 011A,Investigation complete; no suspect identified
0f4c872781d06cadc70bae6f334455eb15046e079ba4ce3229bda67bca5f7704,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.218677,51.529659,On or near Halstow Road,E01000579,Brent 032A,Investigation complete; no suspect identified
e29e5cd68fc1b73f860fd0380acaf14995d75a4a5e529d7e7a4ec8b0525cf963,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.24219,51.559652,On or near ,E01000502,Brent 011D,Investigation complete; no suspect identified
3c10bbeefa694e7469c60c169b38357f91665faaf1169582d3cb7b55c003fe80,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.236838,51.425207,On or near Eversley Park,E01003460,Merton 002A,Investigation complete; no suspect identified
9acc4d6408e59da868f01c01536f88d27da1daa664583b09b89e47428575497e,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.184104,51.59489,On or near Tangle Tree Close,E01000197,Barnet 023A,Investigation complete; no suspect identified
a5deba1bdbb887f56b4b6b2d86001a470472ce7edacaf36d24678d031dc4c14d,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.211193,51.560227,On or near Thorverton Road,E01000142,Barnet 040B,Investigation complete; no suspect identified
c687cbd726ae2915a457dc27dc918153031a17d12f1bddbcf7115ee24a7e2ac4,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.192479,51.583213,On or near Chatham Close,E01000209,Barnet 035B,Investigation complete; no suspect identified
87d6a3a6f80f57fc35d0bb83452b8bcaa0da7b464d7ddfe86b8037164da34681,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.465556,51.505533,On or near Kings Road,E01002526,Hillingdon 028C,Investigation complete; no suspect identified
87d6a3a6f80f57fc35d0bb83452b8bcaa0da7b464d7ddfe86b8037164da34681,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.465556,51.505533,On or near Kings Road,E01002526,Hillingdon 028C,Investigation complete; no suspect identified
fe11e5917f16aee9f6a122ff496f1f8d17f5c8a703c5da0e4459d87e5d1d38ac,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.286139,51.40736,On or near Stapleford Close,E01002969,Kingston upon Thames 005B,Investigation complete; no suspect identified
438aac6bc909aca36ace8b76165bcf2bd7b5770df277165a8e93994aa434675f,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.28751,51.389521,On or near Kings Drive,E01002924,Kingston upon Thames 014E,Investigation complete; no suspect identified
d5a2cc8947419a509b65fbf196ecde70590dc34735f91431ef8a4c89b8c75089,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.289018,51.416521,On or near Park Close,E01002937,Kingston upon Thames 004D,Investigation complete; no suspect identified
eb196b89f555fc8ac3dae367a5288cce48dd0fb7a241846944ebb6cbe5d3f00a,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.140834,51.51739,On or near ,E01004765,Westminster 013D,Investigation complete; no suspect identified
ac37dbdad93760fceec9823fad94de28b68de850bbc5b63b2cfc241dd339fa2b,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.228115,51.491908,On or near Angel Walk,E01001899,Hammersmith and Fulham 013D,Investigation complete; no suspect identified
b68f390a235972c23595254de05590f0f4991dff183664a6e4b6eea36030bcd7,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.202838,51.473484,On or near St Dionis Road,E01001948,Hammersmith and Fulham 021B,Investigation complete; no suspect identified
077c4f0afb9a4a46873d5b87683159875a09b8f7b04af1332b4308ab1860fa4a,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.234682,51.510226,On or near Bloemfontein Road,E01001955,Hammersmith and Fulham 002A,Investigation complete; no suspect identified
996122f43f98562657e2968729fec606e4b1ae0d720d4e5b3b74b662d731b42b,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.182882,51.475632,On or near ,E01001939,Hammersmith and Fulham 023C,Investigation complete; no suspect identified
b589c0d9db79fb56ed8d46ddf812edff382ef4b035f3d9d1d1baee284cca5eae,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.221689,51.503429,On or near ,E01001857,Hammersmith and Fulham 007D,Investigation complete; no suspect identified
64b101b6bd76a2f489ea82fd7aeefea11876590ff643be6d33e0e188c9b571cb,2023-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
0d25e84a6bcc79ee77304067356a966544fb68e563790298d12647dd89712817,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.253297,51.523885,On or near Wells House Road,E01001239,Ealing 015C,Investigation complete; no suspect identified
854f9a89f400f82257823b820d92e67c430581930a11e9cb9358424bb36735b2,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.228115,51.491908,On or near Angel Walk,E01001899,Hammersmith and Fulham 013D,Investigation complete; no suspect identified
06592ed6f0c5671b62f65c5ebd50c909b390d2a394887b5e27e38c6bcdd0c469,2023-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
6ef73d5dac354abff0c9d6d62a7991b6da83d41aecf1ff8485f5177088ea5199,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.048481,51.550657,On or near Greenhill Grove,E01003591,Newham 004D,Investigation complete; no suspect identified
